Began,Ended,Duration in Days,longitude,latitude,Affected sq km,Dead,Displaced
2006-03-28,2006-05-09,43.0,19.0844,48.6664,73291.88,3.0,6020.0
2006-03-28,2006-04-17,21.0,16.0942,49.862,196114.53,9.0,11000.0
2006-03-26,2006-03-30,5.0,24.8268,-27.4397,2497.43,6.0,4160.0
2006-03-27,2006-03-29,3.0,137.662,-33.9721,57624.36,0.0,0.0
2006-03-22,2006-06-02,73.0,-75.5975,5.43477,157985.09,130.0,60000.0
2006-03-18,2006-03-25,8.0,-96.9701,33.1445,16205.26,1.0,0.0
2006-03-20,2006-04-17,29.0,145.536,-17.9086,464470.79,0.0,7000.0
2006-03-14,2006-03-23,10.0,-159.5,22.1481,585.622,7.0,0.0
2006-03-13,2006-03-23,11.0,23.3742,44.2513,143715.08,0.0,10000.0
2006-03-12,2006-03-22,11.0,-86.4197,38.254,6790.16,2.0,0.0
2006-03-09,2006-03-25,17.0,25.5658,40.8959,19592.43,0.0,0.0
2006-03-07,2006-03-14,8.0,35.1189,-14.5915,64885.47,3.0,8000.0
2006-03-03,2006-03-23,21.0,114.989,-27.41,37924.86,0.0,0.0
2006-03-04,2006-03-06,3.0,125.565,7.17194,628.611,1.0,1000.0
2006-03-01,2006-03-08,8.0,152.621,-30.2302,33679.3,0.0,0.0
2006-02-18,2006-02-24,7.0,144.381,-5.79946,7506.79,6.0,5000.0
2006-02-26,2006-02-26,1.0,101.653,3.11572,1175.07,0.0,9000.0
2006-02-24,2006-02-28,5.0,17.9801,-24.5303,16107.27,5.0,2100.0
2006-02-21,2006-03-01,9.0,20.8258,42.6033,10087.24,0.0,1200.0
2006-02-21,2006-03-06,14.0,-157.97,21.494,3020.97,0.0,0.0
2006-02-13,2006-02-23,11.0,124.664,1.07274,33830.6,33.0,17500.0
2006-02-13,2006-03-20,36.0,-70.2968,-9.14637,149086.15,3.0,33000.0
2006-02-14,2006-02-21,8.0,106.928,17.0428,17541.13,0.0,500.0
2006-02-20,2006-02-23,4.0,44.1777,14.5368,10706.76,5.0,2000.0
2006-02-16,2006-02-23,8.0,87.2118,40.658,76506.6,0.0,3000.0
2006-02-16,2006-05-06,80.0,-79.9807,-2.23169,61414.58,17.0,55000.0
2006-02-15,2006-02-23,9.0,28.2416,-29.6695,30123.57,9.0,3000.0
2006-02-10,2006-02-18,9.0,125.115,8.15732,78789.89,20.0,30000.0
2006-02-10,2006-02-15,6.0,-5.907,27.6696,180478.52,1.0,60000.0
2006-02-10,2006-02-18,9.0,102.536,4.32621,85479.98,3.0,7000.0
2006-02-04,2006-02-12,9.0,45.4859,34.2105,77638.16,0.0,28000.0
2006-02-07,2006-02-13,7.0,102.23,-1.81545,29003.72,0.0,300.0
2006-02-03,2006-02-19,17.0,147.275,-9.06991,34451.65,1.0,12000.0
2006-02-04,2006-02-09,6.0,179.651,-16.4518,2372.59,4.0,224.0
2006-02-03,2006-02-12,10.0,32.523,-5.32376,75937.07,1.0,938.0
2006-02-01,2006-02-06,6.0,35.5811,29.7338,22619.33,6.0,0.0
2006-01-29,2006-02-06,9.0,177.68,-17.8194,6258.01,0.0,168.0
2006-01-30,2006-02-04,6.0,11.9318,64.1501,41523.05,1.0,200.0
2006-01-26,2006-02-14,20.0,108.593,-6.8528,73074.39,19.0,10000.0
2006-01-22,2006-01-27,6.0,117.291,-8.44131,47810.17,11.0,3000.0
2006-01-27,2006-01-30,4.0,-43.3569,-22.5574,9335.39,12.0,0.0
2006-01-25,2006-04-17,83.0,-63.4256,-16.0334,955843.2,23.0,100000.0
2006-01-26,2006-02-05,11.0,121.817,17.0173,63468.41,4.0,256641.0
2006-01-02,2006-01-20,19.0,26.4726,41.5521,4583.43,0.0,0.0
2006-01-18,2006-01-18,1.0,15.7126,-25.4775,1297.55,0.0,0.0
2006-01-08,2006-02-14,38.0,-58.6627,6.89182,24216.56,20.0,5000.0
2006-01-14,2006-01-17,4.0,-61.2393,10.3192,2252.49,0.0,600.0
2006-01-09,2006-01-31,23.0,116.936,-23.2603,808059.61,0.0,1500.0
2006-01-08,2006-01-12,5.0,108.215,-6.38134,912.764,0.0,6000.0
2006-01-03,2006-01-11,9.0,19.5834,47.7171,45838.45,0.0,0.0
2006-01-01,2006-01-04,4.0,113.342,-8.02272,2550.79,125.0,7781.0
2005-12-31,2006-01-18,19.0,-121.099,39.494,140515.03,0.0,4000.0
2005-12-24,2005-12-28,5.0,15.2131,-4.13276,1102.97,1.0,0.0
2005-12-22,2005-12-26,5.0,-10.8789,27.1188,114098.67,0.0,3000.0
2005-12-22,2006-02-07,48.0,37.1689,-17.2365,224148.16,23.0,50000.0
2005-12-05,2005-12-29,25.0,119.171,10.0917,4629.7,9.0,60000.0
2005-12-05,2005-12-16,12.0,-98.249,51.8455,1834.71,0.0,56.0
2005-12-04,2005-12-24,21.0,108.583,13.607,63089.06,62.0,20000.0
2005-11-30,2005-12-03,4.0,20.2064,40.4745,10408.03,3.0,0.0
2005-11-23,2006-01-12,51.0,100.124,7.20467,70520.88,69.0,700000.0
2005-11-21,2005-11-23,3.0,79.9473,7.90959,30135.72,6.0,8000.0
2005-11-18,2005-11-21,4.0,108.104,15.5251,16015.58,5.0,3000.0
2005-11-15,2005-11-17,3.0,-76.937,18.1724,761.612,3.0,0.0
2005-11-11,2005-11-11,1.0,-4.30097,51.9151,213.269,0.0,0.0
2005-11-15,2005-11-17,3.0,3.00636,42.9478,1981.92,2.0,1000.0
2005-11-08,2005-11-13,6.0,143.117,-33.5795,204295.58,1.0,1000.0
2005-09-15,2005-12-16,93.0,-75.311,8.52116,115246.52,95.0,100000.0
2005-11-02,2005-11-04,3.0,108.217,15.6484,16656.85,20.0,15000.0
2005-10-30,2005-11-15,17.0,-83.6336,14.1106,57711.98,2000.0,20000.0
2005-10-23,2005-12-09,48.0,78.7317,11.7804,131307.99,279.0,300000.0
2005-10-20,2005-10-28,9.0,109.071,12.7525,28847.57,67.0,1500.0
2005-10-23,2005-10-26,4.0,-72.4696,18.9658,12264.27,26.0,1500.0
2005-10-23,2005-10-24,2.0,16.8435,41.0532,1199.3,6.0,0.0
2005-10-21,2005-10-28,8.0,87.9347,21.9409,29111.38,13.0,3000000.0
2005-10-19,2005-10-25,7.0,-83.3284,22.4834,47853.29,24.0,100000.0
2005-10-18,2005-10-19,2.0,97.7538,3.50517,2463.6,28.0,12000.0
2005-10-13,2005-10-15,3.0,2.69698,41.8978,4080.57,4.0,0.0
2005-10-12,2005-10-14,3.0,-2.89794,55.5114,8925.77,2.0,0.0
2005-10-08,2005-10-17,10.0,-72.314,43.0798,38291.77,11.0,3000.0
2005-10-07,2005-10-11,5.0,106.82,17.1257,8374.03,17.0,10000.0
2005-10-03,2005-10-22,20.0,88.977,25.6406,22573.98,19.0,100000.0
2005-10-03,2005-10-06,4.0,109.084,34.5073,12375.93,16.0,359000.0
2005-10-02,2005-10-06,5.0,119.21,25.9561,13902.97,95.0,0.0
2005-10-01,2005-10-16,16.0,-89.5951,13.9797,211256.78,2000.0,250000.0
2005-09-29,2005-10-06,8.0,109.423,32.8686,29516.96,2.0,24000.0
2005-09-27,2005-10-07,11.0,-11.9832,17.0464,147088.34,0.0,3000.0
2005-09-27,2005-09-29,3.0,-58.4653,48.5713,332.483,0.0,200.0
2005-09-26,2005-09-29,4.0,-93.2683,15.9783,62548.04,3.0,3000.0
2005-09-26,2005-09-29,4.0,10.4374,12.5706,11553.11,0.0,1500.0
2005-08-29,2005-09-06,9.0,37.373,18.9643,40658.76,5.0,9000.0
2005-09-25,2005-10-02,8.0,80.5476,29.2938,8032.65,51.0,1600.0
2005-09-26,2005-10-06,11.0,110.083,19.2402,491950.15,104.0,470000.0
2005-09-23,2005-10-01,9.0,-92.9979,29.9816,33402.88,0.0,0.0
2005-09-22,2005-10-11,20.0,73.4733,21.7139,53194.83,15.0,0.0
2005-09-21,2005-10-09,19.0,27.3833,44.5848,29372.7,10.0,0.0
2005-09-18,2005-09-24,7.0,105.55,18.7601,10778.8,8.0,8500.0
2005-09-16,2005-10-05,20.0,79.3734,28.1973,308728.72,23.0,0.0
2005-09-15,2005-09-27,13.0,120.983,15.301,12975.73,16.0,8000.0
2005-08-20,2005-09-10,22.0,-17.3737,14.7558,333.207,0.0,5600.0
2005-09-14,2005-09-30,17.0,82.5389,21.1139,374448.85,89.0,550000.0
2005-09-11,2005-09-12,2.0,71.0849,34.9305,3208.66,12.0,0.0
2005-09-11,2005-09-13,3.0,120.242,30.3681,84372.28,16.0,1350000.0
2005-09-08,2005-11-01,55.0,105.735,10.7071,154793.77,69.0,30000.0
2005-09-07,2005-09-09,3.0,4.18619,44.0571,9814.17,0.0,3000.0
2005-09-04,2005-09-09,6.0,131.316,32.3519,36825.48,22.0,301000.0
2005-09-01,2005-09-04,4.0,118.554,28.5839,188694.05,129.0,1840000.0
2005-08-07,2005-09-16,41.0,10.9053,10.6656,159497.37,3.0,7.0
2005-08-30,2005-09-03,5.0,147.095,-41.5536,8209.31,0.0,0.0
2005-08-29,2005-09-19,22.0,-90.3201,30.191,50377.42,1053.0,500000.0
2005-08-26,2005-08-30,5.0,83.2115,25.886,12677.59,21.0,0.0
2005-08-21,2005-08-30,10.0,-98.6578,18.8116,242699.51,30.0,10000.0
2005-08-21,2005-08-26,6.0,9.57806,47.4865,44952.69,12.0,2500.0
2005-08-20,2005-09-07,19.0,38.729,7.35224,52560.03,3.0,7000.0
2005-08-14,2005-09-02,20.0,25.0422,46.898,68754.86,34.0,2000.0
2005-08-14,2005-08-16,3.0,-11.6876,7.41856,7725.62,20.0,15000.0
2005-08-14,2005-09-05,23.0,112.263,32.0585,43676.36,28.0,14500.0
2005-08-13,2005-08-20,8.0,123.07,41.8583,85856.94,15.0,206000.0
2005-08-13,2005-08-16,4.0,104.857,19.1699,14785.95,13.0,0.0
2005-08-13,2005-09-26,45.0,99.3691,19.0685,134287.4,11.0,119270.0
2005-08-09,2005-08-11,3.0,55.8167,37.6813,4899.65,43.0,0.0
2005-08-08,2005-08-25,18.0,18.4898,4.40507,65654.14,1.0,22500.0
2005-08-05,2005-08-14,10.0,81.8645,39.8858,855819.77,7.0,230000.0
2005-08-04,2005-08-11,8.0,24.4644,42.2671,44209.12,7.0,12000.0
2005-08-03,2005-08-19,17.0,24.7367,13.0351,163360.92,8.0,8000.0
2005-08-02,2005-08-04,3.0,127.456,35.6995,9965.14,11.0,1500.0
2005-08-02,2005-08-03,2.0,40.3862,40.8275,1667.49,7.0,0.0
2005-07-31,2005-08-01,2.0,55.7931,37.6805,4580.5,27.0,0.0
2005-07-30,2005-08-03,5.0,86.2759,20.9915,11721.28,8.0,344857.0
2005-07-27,2005-07-30,4.0,122.905,10.4097,1058.18,3.0,32782.0
2005-07-23,2005-08-16,25.0,79.9654,16.9772,619197.82,126.0,100000.0
2005-07-24,2005-08-05,13.0,73.435,17.9836,35551.57,987.0,160000.0
2005-07-21,2005-07-22,2.0,104.262,27.7023,395.807,16.0,0.0
2005-07-17,2005-07-19,3.0,116.224,6.05477,1468.81,4.0,600.0
2005-07-16,2005-07-20,5.0,120.856,28.1203,12148.26,17.0,0.0
2005-07-10,2005-07-18,9.0,115.76,32.6055,101854.32,0.0,0.0
2005-07-12,2005-07-28,17.0,27.8629,45.7648,40036.82,23.0,13000.0
2005-07-10,2005-07-11,2.0,130.955,32.9554,23384.41,4.0,600.0
2005-07-07,2005-07-27,21.0,87.0126,27.4363,823461.88,40.0,3000000.0
2005-07-05,2005-08-14,41.0,73.5637,30.923,433454.63,40.0,452000.0
2005-07-01,2005-08-12,43.0,125.501,44.5627,275029.31,5.0,1500.0
2005-07-02,2005-07-16,15.0,26.329,43.8535,72209.36,23.0,7000.0
2005-07-02,2005-07-15,14.0,80.1999,24.1288,55740.23,62.0,49000.0
2005-06-30,2005-07-02,3.0,126.499,39.7282,2586.86,88.0,16000.0
2005-06-28,2005-07-19,22.0,103.519,30.6766,69402.58,65.0,428000.0
2005-06-30,2005-07-03,4.0,153.289,-28.5195,7891.31,3.0,3000.0
2005-06-29,2005-07-03,5.0,86.4305,20.9765,6802.76,1.0,140000.0
2005-06-29,2005-06-30,2.0,-97.65,21.3534,968.76,2.0,0.0
2005-06-28,2005-07-15,18.0,73.0739,21.433,73780.97,202.0,500000.0
2005-06-26,2005-06-28,3.0,-72.76,-36.9575,12209.92,5.0,800.0
2005-06-26,2005-06-29,4.0,78.4423,31.6718,6530.74,6.0,5000.0
2005-06-24,2005-06-27,4.0,-88.1982,13.9466,35359.18,41.0,1500.0
2005-06-23,2005-06-30,8.0,89.1145,25.9614,15321.96,5.0,70000.0
2005-06-21,2005-08-05,46.0,71.5076,34.272,28630.77,5.0,50000.0
2005-06-19,2005-06-30,12.0,111.322,23.5449,226558.27,200.0,1500000.0
2005-06-19,2005-06-20,2.0,-1.02334,54.2588,1055.41,0.0,0.0
2005-06-17,2005-06-20,4.0,34.2361,0.542042,3517.31,20.0,1200.0
2005-06-17,2005-06-25,9.0,117.773,26.6914,93628.71,19.0,210000.0
2005-06-15,2005-07-21,37.0,70.7991,37.18,102998.37,39.0,11000.0
2005-06-11,2005-06-17,7.0,120.345,22.8027,3446.4,16.0,2700.0
2005-06-10,2005-06-12,3.0,129.266,44.3196,2332.12,117.0,400.0
2005-06-08,2005-06-10,3.0,68.1036,39.4723,5936.26,6.0,2000.0
2005-06-07,2005-07-01,25.0,-114.424,50.8437,86681.01,4.0,5000.0
2005-06-05,2005-06-17,13.0,45.3243,42.0489,14901.1,1.0,50.0
2005-06-01,2005-06-04,4.0,-35.3711,-8.02432,6052.27,28.0,31000.0
2005-05-30,2005-06-10,12.0,108.103,28.7151,679663.6,160.0,300000.0
2005-05-28,2005-05-30,3.0,35.8842,47.0515,8129.39,0.0,50.0
2005-05-28,2005-05-29,2.0,104.121,34.4136,2020.76,8.0,0.0
2005-05-26,2005-06-13,19.0,25.2691,43.1307,71253.3,6.0,0.0
2005-05-11,2005-06-07,28.0,135.157,47.9353,379339.74,1.0,50.0
2005-05-25,2005-05-31,7.0,26.3662,67.4743,24898.89,0.0,400.0
2005-05-25,2005-05-28,4.0,91.6424,24.598,12730.18,13.0,50000.0
2005-05-24,2005-05-27,4.0,-46.6149,-23.5269,928.544,5.0,0.0
2005-05-18,2005-05-21,4.0,176.118,-37.6649,628.483,0.0,290.0
2005-05-07,2005-05-18,12.0,69.2506,37.9689,26479.81,1.0,0.0
2005-05-04,2005-05-08,5.0,64.7671,33.7082,82363.91,14.0,0.0
2005-05-03,2005-06-03,32.0,37.2384,0.795883,443212.08,4.0,40000.0
2005-04-26,2005-04-27,2.0,97.6622,3.69543,1727.34,20.0,750.0
2005-04-25,2005-05-30,36.0,41.5522,42.6487,1515482.22,0.0,6000.0
2005-04-23,2005-06-14,53.0,43.2861,6.2723,336115.19,177.0,260000.0
2005-04-18,2005-06-04,48.0,21.2129,45.6965,58909.96,4.0,7000.0
2005-04-16,2005-04-18,3.0,39.2955,-6.12967,507.011,1.0,300.0
2005-04-11,2005-04-14,4.0,-74.3223,6.35323,34532.06,11.0,0.0
2005-04-01,2005-04-06,6.0,-74.7348,42.219,130491.54,2.0,11000.0
2005-03-29,2005-03-30,2.0,68.4509,33.5306,1437.55,6.0,0.0
2005-03-25,2005-03-26,2.0,173.0,-41.3731,2455.69,0.0,0.0
2005-03-24,2005-03-26,3.0,46.9769,-25.0057,150.551,0.0,900.0
2005-03-20,2005-03-24,5.0,68.3724,29.5182,75648.02,20.0,3500.0
2005-03-17,2005-04-08,23.0,21.6586,50.5111,673469.24,4.0,1000.0
2005-03-15,2005-03-18,4.0,66.1149,36.4835,89539.22,2.0,0.0
2005-03-01,2005-04-01,32.0,31.1146,-10.5871,122632.43,0.0,300.0
2005-03-13,2005-03-25,13.0,46.294,32.9589,260716.36,0.0,0.0
2005-03-11,2005-03-22,12.0,78.8332,44.8319,220943.44,1.0,3000.0
2005-03-11,2005-03-12,2.0,48.8491,33.7656,23040.13,3.0,3000.0
2005-03-06,2005-03-09,4.0,3.95344,24.212,436815.44,3.0,0.0
2005-03-02,2005-03-15,14.0,48.2834,-17.7598,16367.39,25.0,8300.0
2005-03-05,2005-04-05,32.0,61.8546,30.7384,275339.78,26.0,5000.0
2005-03-02,2005-03-08,7.0,66.9303,30.7184,104031.03,15.0,5000.0
2005-03-01,2005-03-23,23.0,48.568,24.3928,488992.8,7.0,700.0
2005-02-24,2005-03-23,28.0,66.9818,43.5954,135417.73,0.0,30000.0
2005-02-19,2005-02-22,4.0,-62.8697,-17.634,10544.88,0.0,0.0
2005-02-19,2005-02-25,7.0,107.603,-6.95896,892.05,0.0,50000.0
2005-02-17,2005-03-24,36.0,26.4187,41.4282,7609.48,0.0,300.0
2005-02-11,2005-02-26,16.0,-72.9646,7.58834,43716.57,95.0,70000.0
2005-02-09,2005-02-16,8.0,64.3806,26.1547,123212.59,300.0,40000.0
2005-02-07,2005-02-14,8.0,-68.4074,10.7731,11963.02,19.0,26000.0
2005-02-03,2005-02-07,5.0,145.578,-38.1976,35239.65,0.0,0.0
2005-02-01,2005-02-11,11.0,-45.999,-16.3459,56393.19,9.0,9000.0
2005-01-27,2005-03-28,61.0,17.1667,-10.734,118198.38,0.0,10000.0
2005-01-23,2005-02-02,11.0,44.5669,-25.0483,6747.27,17.0,8000.0
2005-01-29,2005-01-31,3.0,-49.3471,-22.1329,127862.24,10.0,0.0
2005-01-25,2005-02-09,16.0,35.7074,-18.154,24295.58,0.0,0.0
2005-01-26,2005-01-28,3.0,144.201,-38.0823,1121.74,0.0,0.0
2005-01-23,2005-01-28,6.0,143.4,-21.4038,618243.19,2.0,0.0
2005-01-22,2005-01-27,6.0,40.6202,24.7876,22757.65,29.0,50.0
2005-01-15,2005-02-25,42.0,-58.0383,6.60784,2339.48,31.0,375000.0
2005-01-11,2005-02-10,31.0,104.432,-3.90354,78150.97,9.0,0.0
2005-01-11,2005-01-18,8.0,-83.129,9.8763,7580.22,4.0,15000.0
2005-01-10,2005-01-13,4.0,-113.736,37.2699,71018.19,1.0,850.0
2005-01-08,2005-01-10,3.0,-2.72643,55.1831,4747.18,3.0,3000.0
2005-01-08,2005-01-11,4.0,-118.094,34.0959,11751.45,4.0,500.0
2005-01-07,2005-01-10,4.0,174.975,-40.9561,1559.24,0.0,0.0
2005-01-05,2005-02-01,28.0,-85.3524,38.2106,285908.88,3.0,4000.0
2004-12-25,2004-12-28,4.0,14.6179,40.776,215.291,0.0,0.0
2004-12-26,2004-12-29,4.0,98.8838,8.18351,55444.5,160000.0,5000000.0
2004-12-22,2004-12-24,3.0,21.974,-33.62,44767.86,0.0,0.0
2004-12-18,2004-12-19,2.0,14.649,-9.68549,2662.82,1.0,2000.0
2004-12-11,2004-12-23,13.0,81.3147,7.93818,23455.77,6.0,200000.0
2004-12-10,2004-12-18,9.0,101.592,6.27156,43430.02,15.0,20000.0
2004-12-09,2005-01-01,24.0,51.7011,28.4261,436702.62,54.0,4000.0
2004-12-08,2004-12-22,15.0,150.13,-29.1368,80551.76,3.0,150.0
2004-12-07,2004-12-20,14.0,-89.5703,33.963,263934.24,0.0,0.0
2004-12-06,2004-12-10,5.0,-60.666,-27.1808,3232.17,0.0,5000.0
2004-12-03,2004-12-07,5.0,40.8956,44.5206,4281.58,0.0,150.0
2004-12-04,2004-12-08,5.0,19.5485,42.04,426.448,0.0,0.0
2004-12-02,2004-12-06,5.0,112.175,-8.04448,3782.68,15.0,20000.0
2004-11-29,2004-12-22,24.0,121.243,15.1788,39971.51,939.0,432000.0
2004-11-26,2004-11-30,5.0,107.437,16.1973,23734.89,56.0,500000.0
2004-11-23,2004-11-26,4.0,-77.8578,8.43937,5108.2,0.0,6500.0
2004-11-23,2004-11-28,6.0,121.706,16.3889,21572.62,26.0,8000.0
2004-11-20,2004-11-27,8.0,-72.3649,8.91445,7328.19,0.0,0.0
2004-11-19,2004-11-29,11.0,123.387,13.4313,14671.98,61.0,35000.0
2004-11-07,2004-12-15,39.0,-57.5059,-26.5435,127493.44,0.0,0.0
2004-11-17,2004-11-25,9.0,-68.866,10.881,13177.33,11.0,0.0
2004-11-15,2004-11-29,15.0,-97.4818,29.9969,107063.04,3.0,600.0
2004-11-08,2004-11-10,3.0,31.4996,2.46938,299.295,0.0,10000.0
2004-11-06,2004-11-10,5.0,153.055,-27.293,10515.15,2.0,0.0
2004-11-06,2004-11-11,6.0,-89.3114,15.5327,13464.18,1.0,650.0
2004-11-03,2004-11-04,2.0,101.398,-2.0431,230.99,1.0,150.0
2004-10-27,2004-10-31,5.0,-7.82118,52.1548,6532.21,0.0,200.0
2004-10-26,2004-11-27,33.0,44.9301,3.03699,52232.64,0.0,1000.0
2004-10-24,2004-11-02,10.0,18.5304,4.40871,1515.96,1.0,1410.0
2004-10-07,2004-11-04,29.0,1.22378,6.1482,110.21,0.0,300.0
2004-10-25,2004-10-27,3.0,121.607,24.9787,2490.36,7.0,0.0
2004-10-11,2004-11-30,51.0,-73.785,9.15024,159581.94,30.0,300000.0
2004-10-18,2004-10-20,3.0,30.15,0.312954,1127.99,0.0,1500.0
2004-10-20,2004-10-24,5.0,135.516,35.0456,31214.58,83.0,42000.0
2004-10-19,2004-10-22,4.0,152.897,-30.376,1824.12,0.0,100.0
2004-10-07,2004-10-18,12.0,89.4002,24.6862,161739.65,210.0,100000.0
2004-09-26,2004-09-30,5.0,136.368,34.3146,3022.27,19.0,10000.0
2004-09-26,2004-10-03,8.0,95.9621,4.36347,5575.89,0.0,3000.0
2004-09-17,2004-09-19,3.0,-79.5161,9.01103,81.7624,13.0,11700.0
2004-09-15,2004-10-01,17.0,-81.9664,28.8006,109541.01,3006.0,280000.0
2004-09-15,2004-09-19,5.0,-92.8998,43.3726,15942.11,1.0,0.0
2004-09-11,2004-09-13,3.0,125.899,38.4896,19689.71,0.0,0.0
2004-09-11,2004-09-14,4.0,121.186,24.4896,10780.74,9.0,0.0
2004-09-08,2004-09-21,14.0,-83.2347,34.6172,363510.71,100.0,20000.0
2004-09-07,2004-09-08,2.0,-0.007742,41.3502,38945.07,3.0,0.0
2004-09-05,2004-09-14,10.0,-81.4393,27.6084,308986.37,16.0,300.0
2004-09-03,2004-09-09,7.0,108.196,30.5736,72283.7,196.0,500000.0
2004-08-31,2004-09-01,2.0,40.7769,44.4962,831.468,0.0,500.0
2004-08-30,2004-09-01,3.0,-77.6284,37.3684,10713.94,7.0,0.0
2004-08-30,2004-08-31,2.0,132.606,34.7127,42655.12,13.0,5900.0
2004-08-24,2004-10-21,59.0,105.824,10.3179,47461.89,34.0,30000.0
2004-08-24,2004-09-12,20.0,120.754,15.5474,38781.5,67.0,1058849.0
2004-08-21,2004-08-23,3.0,11.1989,10.4041,20780.32,25.0,3000.0
2004-08-16,2004-08-17,2.0,32.0379,41.2272,16748.57,2.0,100.0
2004-08-16,2004-08-19,4.0,133.488,33.8068,16535.64,15.0,2400.0
2004-08-15,2004-08-16,2.0,-116.759,36.3928,582.05,2.0,0.0
2004-08-16,2004-08-17,2.0,-4.67383,50.68,140.962,0.0,150.0
2004-08-13,2004-08-15,3.0,-68.2422,47.3018,1448.63,1.0,0.0
2004-08-12,2004-08-15,4.0,120.833,28.418,16657.32,164.0,30000.0
2004-08-08,2004-08-12,5.0,12.7303,10.0552,5488.44,65.0,2500.0
2004-08-08,2004-08-10,3.0,6.00639,5.5144,517.871,0.0,15000.0
2004-08-07,2004-08-09,3.0,18.5736,-34.0107,199.004,0.0,15000.0
2004-08-06,2004-10-03,59.0,103.073,15.3973,378045.12,11.0,60000.0
2004-08-03,2004-08-04,2.0,42.4899,17.3866,4070.77,8.0,0.0
2004-08-01,2004-09-08,39.0,73.7641,21.0247,638379.86,210.0,100000.0
2004-08-02,2004-08-03,2.0,107.649,41.176,19410.64,8.0,0.0
2004-07-31,2004-08-13,14.0,124.577,7.02107,2439.38,0.0,80000.0
2004-08-01,2004-08-02,2.0,133.5,33.6343,13375.18,1.0,0.0
2004-07-29,2004-07-30,2.0,-82.3471,34.7498,274.971,0.0,60.0
2004-07-27,2004-08-02,7.0,103.937,15.848,17191.92,3.0,0.0
2004-07-28,2004-07-31,4.0,-97.13,32.6528,21194.51,3.0,0.0
2004-07-27,2004-08-10,15.0,21.158,48.9664,16222.47,2.0,1175.0
2004-07-12,2004-07-30,19.0,123.994,42.9703,106552.73,11.0,0.0
2004-07-28,2004-08-02,6.0,26.5286,46.3703,17939.35,8.0,2000.0
2004-07-22,2004-07-30,9.0,46.653,40.7764,17243.62,4.0,0.0
2004-07-18,2004-07-28,11.0,105.869,22.5609,12017.51,36.0,0.0
2004-07-15,2004-07-20,6.0,42.6406,42.9478,2163.87,1.0,0.0
2004-07-18,2004-07-29,12.0,176.898,-38.3926,6966.13,2.0,2850.0
2004-07-17,2004-07-30,14.0,110.829,27.8758,86023.99,2.0,135000.0
2004-07-16,2004-07-19,4.0,69.2846,36.4862,78938.76,16.0,300.0
2004-07-16,2004-07-30,15.0,114.77,33.4219,52796.91,0.0,150000.0
2004-07-15,2004-07-25,11.0,127.262,36.715,102889.49,34.0,160000.0
2004-07-15,2004-07-17,3.0,-78.3305,44.3085,509.144,0.0,250.0
2004-07-14,2004-07-27,14.0,110.433,24.0014,156995.58,24.0,82000.0
2004-07-13,2004-07-18,6.0,139.188,37.6258,25357.78,18.0,5800.0
2004-07-12,2004-07-15,4.0,-74.6219,39.7967,2441.81,0.0,500.0
2004-07-05,2004-08-11,38.0,86.2525,27.0864,65222.23,185.0,100000.0
2004-07-04,2004-07-23,20.0,98.8899,26.1245,44796.52,35.0,26000.0
2004-06-30,2004-07-01,2.0,-72.7137,-39.6445,4606.95,3.0,9000.0
2004-06-29,2004-07-13,15.0,121.41,17.5033,84821.82,54.0,385000.0
2004-06-28,2004-06-30,3.0,104.834,28.8637,14994.27,15.0,0.0
2004-06-28,2004-06-30,3.0,124.576,7.37715,2079.62,5.0,1200.0
2004-06-27,2004-06-28,2.0,144.722,13.4405,646.886,4.0,500.0
2004-06-26,2004-07-01,6.0,41.045,44.5712,18008.27,0.0,500.0
2004-06-23,2004-07-21,29.0,134.049,67.4199,157042.18,0.0,700.0
2004-06-24,2004-07-20,27.0,-84.8927,13.1133,26962.05,25.0,18000.0
2004-06-22,2004-06-25,4.0,9.72517,12.4118,8716.04,0.0,300.0
2004-06-20,2004-06-25,6.0,111.683,28.0894,92247.56,27.0,168000.0
2004-06-20,2004-10-07,110.0,85.8918,25.4989,1162598.06,3000.0,40000000.0
2004-06-19,2004-06-20,2.0,18.0672,48.9058,750.023,0.0,0.0
2004-06-04,2004-06-21,18.0,100.168,17.1066,62813.66,1.0,4000.0
2004-06-17,2004-06-18,2.0,-35.5898,-7.04642,153.021,7.0,3000.0
2004-06-17,2004-06-18,2.0,3.48641,6.4901,337.173,0.0,0.0
2004-06-14,2004-06-16,3.0,106.151,27.1983,47477.59,2.0,0.0
2004-06-13,2004-06-15,3.0,27.0369,46.7407,26644.5,1.0,0.0
2004-06-12,2004-06-23,12.0,112.632,59.1447,136392.44,0.0,500.0
2004-06-12,2004-06-15,4.0,-86.8897,20.4286,420.299,1.0,350.0
2004-06-10,2004-06-21,12.0,-88.7195,43.4752,28979.14,0.0,500.0
2004-06-09,2004-06-12,4.0,42.4108,42.3494,45909.97,0.0,0.0
2004-06-09,2004-06-11,3.0,75.4747,12.1226,8999.41,45.0,1000.0
2004-06-08,2004-10-01,116.0,-67.7953,7.22966,90256.29,0.0,2500.0
2004-06-05,2004-06-10,6.0,-97.291,31.0405,114505.27,0.0,200.0
2004-06-05,2004-06-06,2.0,106.888,25.9751,9845.03,3.0,0.0
2004-06-04,2004-06-07,4.0,21.2685,42.0117,14374.15,0.0,2400.0
2004-06-03,2004-10-11,131.0,-121.357,37.9526,607.755,0.0,300.0
